tagID,tagValue
9253,soon to be classic
9254,across the universe soundtrack
9255,album favourite
9256,harry potter soundtrack
9257,addicting
9258,piano led indie
9259,soundtrack to my life
9260,break up
9261,romanic
9262,i want this played at my wedding
9263,indie pop punk
9264,favourite song ever
9265,sertanejo universitario
9266,led zeppelin - stairway to heaven
9267,led zeppelin  - immigrant song
9268,apc
9269,aeroelectronic punk
9270,omg original in u2 :o
9271,la lluvia xd
9272,road stripes
9273,que te valla mal mal mal cuando me veas -glee apestoso
9274,them crooked vultures
9275,medicine
9276,trash electro
9277,shinee ringdingdong kpop ring ding ding k-pop
9278,japaneseben
9279,this light
9280,tobias sammet
9281,ghost opera
9282,avantasia
9283,karma
9284,goa trance
9285,black halo
9286,rhapsody
9287,gms
9288,skazi
9289,1200 micrograms
9290,1200 mics
9291,this light - this light
9292,dark psy
9293,darkpsy
9294,raja ram
9295,songs that rocked my world :p
9296,stripper music
9297,secondary school favourites
9298,songs that never fail to make me feel awesome
9299,songs to hear before you die
9300,songs about me
9301,puddle of mudd
9302,electro prog
9303,indie luv
9304,neon space
9305,my electro feelings
9306,idolo
9307,inlove
9308,remember him
9309,rock me babe
9310,i love my dad taste
9311,just chillin
9312,hoy tengo ganas de llorar
9313,i want to dance in my underwear
9314,q sexy
9315,es pop mama
9316,skream out loud
9317,riot boii
9318,oh electropop
9319,world beats
9320,acoustic emo
9321,lor
9322,bruno mars
9323,luca
9324,new kids
9325,maroon5
9326,backstreet boys-you are and will be forever my life
9327,lorita
9328,poem
9329,rhythmic
9330,lou reed
9331,classic rock - the doors
9332,jobim
9333,touch my body
9334,craig
9335,not human-conceptualized
9336,1972
9337,abraham son of teraj brother of najor and aram inspired music
9338,wonkylectro
9339,future
9340,lo-fi-folk
9341,polyphonic
9342,desi
9343,drake
9344,young money
9345,quiet  music
9346,short song
9347,makes me feel good
9348,an
9349,zombieland
9350,hot like mexico rejoice
9351,diego torres
9352,waldman
9353,pablo milanes
9354,niche
9355,sin bandera
9356,silvio rodriguez
9357,gente
9358,me gusta
9359,nueva trova
9360,juanes
9361,bloc party
9362,wonderfull
9363,jj ackles jensen
9364,snow
9365,let
9366,it
9367,wellcom
9368,gimme
9369,anna
9370,felix
9371,nie wstydz sie mowic ze kochasz
9372,nowakowska
9373,gasz
9374,zosia
9375,michal
9376,piotr
9377,rubik
9378,honor society
9379,nine crimes
9380,akustyczna
9381,shannon noll
9382,maccabraa
9383,bednarek
9384,kamil
9385,jen titus
9386,margaret
9387,happy rock sunday
9388,nightwish
9389,albums i can listen to a million times over without ever having the urge to skip a song
9390,crimes against humanity
9391,someone in my family is famous
9392,slide my wide rubbery tallywacker into your puckered vending machine
9393,rapes my ears
9394,worthless piece of shit
9395,stupid fag
9396,worse than crazy frog
9397,i would rather beat myself to death with a hammer than listen to this
9398,wannabe
9399,the worst thing ever to happen to music
9400,hiv positive
9401,all things annoying in the world put together into one stupid bitch
9402,kill me now
9403,bad music
9404,sexy album covers
9405,trainwreck
9406,paktofonika
9407,chwile
9408,ulotne
9409,rules
9410,durutti column
9411,this heat
9412,jon wurster
9413,tom scharpling
9414,fave songs
9415,femal vocal
9416,fave singers
9417,impressive vocals
9418,emd
9419,red one
9420,upset
9421,typical
9422,having
9423,emotioal
9424,melanie fiona
9425,fave
9426,good one
9427,pra ouvir depois
9428,max martin
9429,infectious
9430,fossa
9431,aff
9432,totalmente foda
9433,makes me wanna kick someones ass
9434,best bands
9435,bruno likes this song
9436,makes me wanna punch people for fun
9437,best bands ever
9438,fcking good
9439,roquinho
9440,nice song
9441,makes me wanna punch someone
9442,real indie rock
9443,dashboard confessional
9444,music i like
9445,pra deixar de bom humor
9446,should come play in brazil
9447,musica perfeita
9448,the get up kids
9449,90s classic
9450,newest obsession
9451,synthpunk
9452,dance - trance
9453,seen in concert
9454,work out music
9455,getting over him
9456,my fav band
9457,love band
9458,i loved them
9459,triste
9460,squallido pagliaccio
9461,king of country
9462,tennessee
9463,cma awards
9464,billy ray cyrus
9465,metaldeath-core
9466,folk death metal
9467,hard rock n roolz
9468,croozcore
9469,progressive-mathcore
9470,nu-skool hardrock-core
9471,j-pop acoustic
9472,lets go girl
9473,oh flossy flossy
9474,girls like
9475,good girl gone bad ah-hah
9476,im breaking dishes up in here all night
9477,ae
9478,uhull
9479,crunck
9480,rebeldebr
9481,hip hop sul
9482,tri hop
9483,rock sulista
9484,skiffle
9485,perfect voice
9486,ac/dc
9487,nick cave and the bad seeds
9488,seychelles
9489,amelie poulain
9490,sp
9491,easy core
9492,electrocore
9493,pop glamour
9494,derek sherinian
9495,payback time
9496,marya roxx
9497,scott metaxas
9498,paul crook
9499,kevin shirley
9500,russian rap
9501,armin van buuren
9502,poets of the fall
9503,synth-gothic
9504,gabriella cilmi
9505,cahill remix
9506,defender
9507,alien girl
9508,ben cristova
9509,ten
9510,on a magic carpet ride
9511,cosmic
9512,machine
9513,florence
9514,cartney
9515,sparks
9516,jordin
9517,bettlefield
9518,alo
9519,mulher
9520,galera
9521,fruta
9522,beijo
9523,teu
9524,lonely
9525,cd
9526,and
9527,we
9528,then
9529,in
9530,better
9531,lewis
9532,leona
9533,dane
9534,colby
9535,i
9536,rumors
9537,dirty picture
9538,fight or flight
9539,robyn
9540,maddie
9541,alternative eletro rock
9542,yeah
9543,nouvelle scene francaise
9544,sucker punch
9545,emily browning
9546,portuguese band
9547,sbh
9548,this is my favorite song in the world
9549,yay for eagles
9550,southern rock is coolio
9551,mmm i love them
9552,rocked
9553,love em
9554,the best british band ever
9555,lovelovelove x 392834
9556,pretty much nifty
9557,i love frank :p
9558,best everrrr
9559,loving them
9560,awesomely wonderful
9561,nate is my lover :p
9562,lara fabian
9563,urban ac
9564,adult alternative rock
9565,lucie silvas
9566,baroque and chamber pop
9567,rod stewart
9568,pop - rock
9569,blitz playlist
9570,succulent 3s
9571,electronic-pop
9572,psychlist
9573,modern-classic
9574,could be mistaken for sth else
9575,a rebours
9576,neo-classical underground
9577,city names
9578,afterglow
9579,i hope you get shot
9580,terrorcore
9581,ootcore
9582,wonkacore
9583,i detect massive win in this song
9584,fast and danger
9585,muslim rave
9586,whatcore
9587,psychosis
9588,tron
9589,worth a second look
9590,the type of woman i am
9591,magnificently mediocre
9592,seraphic
9593,great covers
9594,phosphorescent
9595,the wicked messenger
9596,uhhhh
9597,sampled
9598,slap bass
9599,nice beat
9600,hangover music
9601,post-gaze
9602,pirate punk
9603,troglodyte music
9604,guitar hero eat my shit
9605,tron-gaze
9606,look what thoughts will do
9607,white lightning
9608,werewolves
9609,reversed guitar
9610,spooky
9611,this is good
9612,quite strange
9613,werewolf
9614,true goth emo
9615,tech - prog death
9616,albums
9617,toto cutugno
9618,italiano
9619,amici
9620,poppyfields
9621,merlin moon
9622,fall into place
9623,john lennon
9624,merlinmoon
9625,it brings tears
9626,poem with music
9627,pink floyd with syd
9628,2011 domination
9629,legendtina
9630,christian pop
9631,terrible
9632,godneypwns
9633,persian pop
9634,soft-rock
9635,nl
9636,must see again
9637,dansk
9638,must see
9639,roskilde festival 2010
9640,sheeps
9641,pocahontas
9642,de
9643,fim
9644,rapaziada
9645,2
9646,francisco
9647,filhos
9648,justin
9649,lazee
9650,justin bieber jaden smith
9651,moon
9652,sao
9653,up
9654,the one
9655,olhos
9656,go
9657,never
9658,tino
9659,coury
9660,adriana
9661,noite
9662,best music ever
9663,giane
9664,lil mamma
9665,anne murray
9666,acoustic folk
9667,nick drake
9668,sadcore
9669,sad music
9670,elliott smith
9671,iron and wine
9672,gentle
9673,leonard cohen
9674,folksinger
9675,michael cardenas
9676,sade
9677,giuseppe verdi
9678,tomas mendez
9679,musikfuerrundumdieuhr
9680,i fucking love this song
9681,wonderful music
9682,so tolle musik dass dafuer mein kater sogar seine milch opfern wuerde
9683,dredg
9684,insanelymiraculous
9685,a perfect circle
9686,archive
9687,beautiful track
9688,radio disney
9689,marry me zooey deschanel
9690,stab me in the heart
9691,favorite albums ever
9692,ewwwwwwwwwwwwwwwwwww
9693,post-indie
9694,eletro-indie
9695,uhuuuuuuuuuuuuuuuuuulll
9696,post-prog
9697,listened more than 10 times in a row
9698,old time rock n roll
9699,covers that are actually good
9700,taking over my mind
9701,metal meltdown
9702,ill be ok
9703,teen days
9704,bright and lovely
9705,good morning
9706,female vocalists i actually like
9707,by evtim evtimov
9708,love songs suck and fairytales are not true
9709,britney spears ate too many raw eggs and her voice mutated
9710,insane classical motives
9711,anti-nostalgia
9712,please plaese please only play instrumental
9713,my day sucks
9714,now i can dance
9715,stuff i should be able to inject directly into my blood
9716,by lubomir levchev
9717,retarded
9718,hell fucking yeah
9719,silent hill
9720,standards
9721,pre-rock era
9722,intrumental
9723,exotica
9724,library music
9725,northern soul
9726,techno brut
9727,80er
9728,hang on
9729,rumpelmusike
9730,ur
9731,80s alternative
9732,deutscher pop-rock
9733,kittyfish
9734,i love the kinks
9735,techno classics
9736,george harrison
9737,download
9738,mp3
9739,body
9740,mo
9741,2step
9742,halo
9743,tracks
9744,son
9745,track
9746,step
9747,steam
9748,soul female vocalists british singer-songwriter
9749,zmierzch
9750,lostprophets
9751,meu tudo
9752,minha tesuda
9753,minha gostosa
9754,bg
9755,star academy
9756,american music
9757,male artist
9758,girlsband
9759,movies
9760,gilmore girls
9761,boysbands
9762,hermoso
9763,hope
9764,rico
9765,just love
9766,de eme amore mio
9767,pena
9768,para fornicar
9769,suicidio
9770,be-my-baby drum
9771,two bands with same name
9772,eclectic dance party favorites
9773,mountain road trip music
9774,suicide songs
9775,sci-fi beats
9776,modern mantras
9777,zoe
9778,rojo
9779,se cura
9780,tvn
9781,herida
9782,una
9783,jaci
9784,como
9785,canto
9786,teleserie
9787,silberstein
9788,alana
9789,camila
9790,skin yard
9791,rapp metal
9792,punk rock fusion
9793,funkpunk
9794,music to make you think about shit punk
9795,hardcore noise
9796,gutter metal
9797,manualist
9798,brent shrewsbury
9799,better than shitsmack
9800,river city hardcore
9801,black oak arkansas
9802,southern punk rock
9803,nashvile pussy
9804,son of slam
9805,free jazz and confusion
9806,jesus lizard
9807,hard line
9808,maverick records
9809,bulb records
9810,mind funk
9811,mighty unicorn
9812,california speed metal punk band
9813,the golden age of pop
9814,golden oldies
9815,mall metal
9816,female beck
9817,alternative funk jazz industrial noise fusion
9818,posermetal
9819,teen punk
9820,new moon
9821,rhythmalizm
9822,rhymez
9823,whitenoize
9824,old skool
9825,funkalistic
9826,bone bone bone
9827,liiive
9828,not rnb
9829,big bands
9830,gta4
9831,hip hop classic
9832,1-2-cha-cha-cha
9833,funkalistik
9834,quickjazz
9835,big band swing
9836,g
9837,swing jazz
9838,timba
9839,cartoonz
9840,keys
9841,emma bunton
9842,moldavian
9843,afghanistan
9844,afghan
9845,none
9846,fave tracks
9847,fave tracks two
9848,britney rulzzz
9849,britney rulzz
9850,the best group in the world
9851,romantic rock
9852,indie-romantic
9853,rock-pop
9854,love-rock
9855,sertse
9856,mustafaria records
9857,mustafaria
9858,serdtsebienie
9859,heartbeat
9860,music from soul
9861,records
9862,latvian rock
9863,total
9864,jay chou
9865,zveri
9866,afro-fusion
9867,lugansk
9868,turk rock
9869,anadolu rock
9870,ozgun akay
9871,crybs choice
9872,turkish punk
9873,sensin vajina
9874,rok
9875,kimdi
9876,elektronic
9877,tatu
9878,cat stevens
9879,dido
9880,awesome bands
9881,alternative heavy rock
9882,alt-rock
9883,faves   favorite
9884,male vocalists   melancholy
9885,alternative pop-rock
9886,proto doom
9887,baseball
9888,tony iommi
9889,melodic deathmetal
9890,doommetal
9891,pue chaos
9892,harcore punk
9893,soviet kitsch
9894,hiv
9895,hiv infected
9896,ihaa
9897,russian underground hip-hop
9898,hate-hop
9899,1488
9900,rap russian
9901,anarcho-chansone
9902,vegan straight edge
9903,moscow rap
9904,electro hop
9905,cory
9906,chord overstreet
9907,fresno e cabal
9908,heather morris
9909,divas pop
9910,blair and chuck
9911,soundtrack musical
9912,punk goes
9913,dreamgirls
9914,coca cola
9915,ftsk selena gomez
9916,beeshop esteban
9917,abril
9918,fresno
9919,cast disney
9920,disco rock
9921,elektronik
9922,damar
9923,nacionais
9924,independente
9925,the libertines
9926,self-made
9927,salvador
9928,people i have seen live
9929,brazilian emo
9930,rocknroll
9931,musica para beber e brigar
9932,sussas
9933,violino
9934,lindo
9935,incomparavel
9936,perfeitaaaaaa
9937,brian littrell
9938,howie dorough
9939,aj mclean
9940,this is us
9941,black holes and revelations
9942,tv shows
9943,classic hollywood
9944,radio:active
9945,variete francaise
9946,thick as fuck
9947,bliss
9948,freaky as hell on visualizer
9949,blast it
9950,beachy
9951,postrock
9952,start a riot
9953,sounds like iggy pop
9954,sounds like matthew dear
9955,noisepop
9956,psych folk
9957,steel drummy goodness
9958,destructed
9959,walking in a moonlit jungle while toxic spores tumble from the canopy
9960,melhores
9961,british indie
9962,extraordinary indie
9963,country: canada
9964,country: usa
9965,country: jamaica
9966,hawaii
9967,country: britain
9968,dub poetry
9969,country: guyana
9970,soca
9971,country: the philippines
9972,country: italy
9973,country: dominica
9974,country: burkina faso
9975,country: slovenia
9976,country: argentina
9977,country: germany
9978,country: new zealand
9979,country: australia
9980,country: france
9981,country: ghana
9982,country: brasil
9983,country: honduras
9984,mr mathers
9985,dr. dre
9986,legal drug
9987,chamillionaire
9988,wish list
9989,recos
9990,alsolike
9991,bestofjazz2009
9992,progarchives100
9993,top100
9994,symphony of decay
9995,best drummer ever
9996,best band youve never heard
9997,bemis
9998,grade
9999,angular
10000,dirge
10001,fucking hilarious
10002,absolutely amazing
10003,explosive denouement
10004,original screamo
10005,uk artists
10006,male groups
10007,fashion girls
10008,girl thing
10009,atomic kitten
10010,j-core
10011,k-hip hop
10012,taiwanese
10013,c-hip hop
10014,jhiphop
10015,ohmydamn
10016,cah
10017,mojo presents subpop 300
10018,gustavo cerati
10019,soda stereo
10020,rock argento
10021,blues argento
10022,rock psicodelico
10023,rock en castellano
10024,rock fusion
10025,electronica experimental
10026,electronic progressive jazz rock
10027,psicoelectronica
10028,folclore argentino
10029,blues castellano
10030,sonico
10031,candombe
10032,fusion african
10033,melodico argentino
10034,bossanova
10035,jazz pop
10036,harsh noise
10037,experimental hip-hop
10038,noisegrind
10039,death industrial
10040,splittercore
10041,jukebox project
10042,i buy singles for b-sides like this
10043,tambourine
10044,vaguely homosexual
10045,songs i sing in the shower
10046,finger snapping
10047,cute but slightly sinister
10048,like crack for my soul
10049,one-two-three-four
10050,unintentionally hysterical
10051,multiple jarvgasms
10052,levi stubbs is the fucking man
10053,choreographed dance moves
10054,songs that have whoo in them
10055,gleefully sexual
10056,get a job
10057,xxxmas
10058,dreamy-perfect pop
10059,telephone numbers
10060,sexy falsetto music time
10061,the subjunctive
10062,puppet on a string
10063,prague spring
10064,pop gladiators
10065,jam hot
10066,wells running dry
10067,rudyard kipling
10068,name-drops camus
10069,phallic trumpet
10070,joygasm
10071,70s-80s uk punk and post-punk
10072,doctor syntax the warforged bard
10073,hot for teacher
10074,sexy bitch
10075,babe of epic proportions
10076,love this song
10077,art metal
10078,depression is kicking in
10079,favorite tool songs
10080,grew up on
10081,heroin
10082,drum solo
10083,indietronic
10084,j-pop japanese pop jpop female vocalists jazz japanese music j-rock
10085,pop female vocalists rock dance alternative hip-hop female rnb
10086,female vocalist ballad 90s guilty pleasure american sad 1999
10087,pop rock female vocalists canadian punk alternative pop rock female
10088,rock pop alternative alternative rock indie pop rock punk seen live
10089,j-pop japanese jpop pop female vocalists japan japanese music asian
10090,j-pop japanese jpop pop anime j-rock female vocalists japanese music
10091,j-pop japanese jpop pop anime japan hip-hop female vocalists
10092,k-music   k-pop   korean   kpop   my gurl   ost   soundtrack
10093,french electro
10094,figure it out
10095,black classical pianist
10096,jazz vocal
10097,yumiko
10098,iq final perfect music file
10099,avant pop
10100,real yumiko
10101,pop trash
10102,shiina ringo
10103,beyond their time
10104,perfect duet
10105,just brilliant
10106,real tokyo jihen
10107,punk sound
10108,bishoujo senshi sailor moon
10109,surfcore
10110,neo punk
10111,definitely not john zorn style
10112,waverace64
10113,neo hardcore
10114,demoscene
10115,too math
10116,south coast
10117,gasshou kumikyoku
10118,silent era
10119,japanese punk
10120,japanese rockabilly
10121,sorry
10122,dream-sleep
10123,early music
10124,unkle
10125,glass
10126,my arctic monkey
10127,astrud gilberto
10128,top40
10129,britneyspears
10130,lil mama
10131,will smith
10132,male vocalist duo
10133,triple j
10134,beautiful music
10135,depeche mode favourites
10136,incredible voice
10137,all time favorites
10138,prata vetra
10139,lovely englishness
10140,euro trash
10141,rude
10142,buggery
10143,out of ether
10144,nashville
10145,out of ether and friends
10146,itunes
10147,broadjam
10148,rob thomas
10149,darius rucker
10150,nashvegas
10151,matchbox 20
10152,matchbox twenty
10153,outofether
10154,jason mraz
10155,facebook
10156,appleton
10157,ryan adams
10158,myspace
10159,train
10160,green bay
10161,john mayer
10162,cancer research
10163,cancer awareness
10164,one republic
10165,jimmy buffet
10166,band perry
10167,bon jovi
10168,goo goo dolls
10169,hootie and the blowfish
10170,stolen song
10171,the band perry
10172,academy of country music awards
10173,martina mcbride
10174,sarah evans
10175,trisha yearwood
10176,oxynucid
10177,uk bass
10178,mrs jynx
10179,improvised
10180,vertical67
10181,schlacht
10182,fav song
10183,beautiful sad songs
10184,nice vocals
10185,memoirs of imperfect angel
10186,hurts when i listen to it
10187,i could listen to this forever
10188,could listen to this forever
10189,so deep i almost drown
10190,lenny kravitz
10191,reminds me of summer 2008
10192,looooooooooooooooooooooooove this song
10193,i adore u
10194,songs that are so pretty they almost hurt
10195,another reason to live and love
10196,laying on the grass and looking at the sky
10197,let me sign
10198,freaking addictive
10199,too nice to listen
10200,excellent and beyond
10201,hotness
10202,music makes you lose control
10203,social degradation
10204,fav chalga song
10205,o despertar da primavera
10206,part of my whole life
10207,spring awakening
10208,summer breeze
10209,bright side of life
10210,shake your money maker
10211,listenable emopop
10212,billy howerdel
10213,modern alternative
10214,nothin on but the radio
10215,erikka supernova
10216,kraby the klown
10217,666
10218,buttercore
10219,crunkcore
10220,gothic glam
10221,scene band
10222,prostitude music
10223,aiden
10224,afi
10225,cannibal corpse
10226,cm punk
10227,undead
10228,hollywood undead
10229,up beat
10230,guitar band
10231,top tune
10232,ross and the wrongens
10233,radio friendly
10234,great sound
10235,love life
10236,dirty southern
10237,crap live
10238,saw at glastonbury
10239,clickpop
10240,bellingham
10241,sexy fucking dance
10242,girl electro rock
10243,idaho
10244,zombie rock
10245,looper
10246,eastern-influenced
10247,not-the-ohio-band
10248,broken-up
10249,compilation
10250,diverse
10251,indie guitar rock
10252,hip hop techno electronica beggars rap
10253,vampiric metal
10254,psychdelic dark ambient sludge avant-garde experimental doom drone metal
10255,70ss
10256,zalim metal
10257,doom rock
10258,80ss
10259,balyoz metal
10260,hele hele metal
10261,ustad
10262,jeff martin
10263,ethnic punk
10264,hobarey
10265,heavy doom metal
10266,acisiz arabesk
10267,psychedelic dark ambient sludge avant-garde experimental doom drone metal
10268,metalocalypse
10269,lise yillari
10270,led zeppelin cover
10271,bang
10272,cock fight
10273,early 80s
10274,progressive ambient rock
10275,come on you irons
10276,pot goes to 11
10277,triple sec
10278,do smp
10279,martwe
10280,niebka
10281,bitmaszyna
10282,twitch glitch
10283,yass
10284,united kingdom
10285,austria
10286,psychosolstice
10287,pinkroom
10288,pink room
10289,psychodelic
10290,path of dying truth
10291,king crimson
10292,frippertronics
10293,korn
10294,old school hip hop
10295,kittie
10296,scarface
10297,nightmare before christmas
10298,covers that are far far better than the original
10299,gta soundtrack
10300,gta iii
10301,xzibit
10302,mudvayne
10303,run dmc
10304,limp bizkit
10305,nfsu 2
10306,escape the fate
10307,00s rock
10308,love making music
10309,irony
10310,clever
10311,synth-funk
10312,chillosophy
10313,sountrack
10314,nine
10315,actresses
10316,garbagebagwindow
10317,garbage bag window
10318,peng
10319,summery
10320,wishful
10321,subtle
10322,delicate
10323,love itt
10324,tune
10325,michael jackson bad
10326,speechless
10327,euphoric
10328,heaven
10329,merry christmas
10330,christmas song
10331,christmas album
10332,denters
10333,esmee
10334,outta
10335,here
10336,mother
10337,mum
10338,vma
10339,primer amor
10340,loves embrace
10341,beautful
10342,get yours
10343,get mine
10344,cruz
10345,loving me 4 me
10346,can't hold us down
10347,i'm ok
10348,make over
10349,impossible
10350,the voice within
10351,soar
10352,walk away
10353,underappreciated
10354,the most beautiful fag in this world
10355,mainz
10356,sexyy
10357,daring
10358,glamorous
10359,outrageous
10360,90s lovee
10361,alternativee
10362,emo x3
10363,wowtastic
10364,x3
10365,hung up
10366,princess of pop
10367,jammin
10368,fab
10369,edgy
10370,birth year
10371,feel good inc
10372,classy
10373,golden state
10374,paul oakenfold
10375,emma watson
10376,elijah wood
10377,ashley greene
10378,natalie imbruglia
10379,twilight soundtrack
10380,this is not emo
10381,synth gothic
10382,melodic punk
10383,imperative reaction
10384,the bravery
10385,hypernova
10386,elsiane
10387,we have band
10388,provision
10389,hurts
10390,santigold
10391,lowe
10392,whistling
10393,heart-breaking
10394,unstoppable
10395,tear-jearker
10396,johnny cash
10397,toto
10398,galactic
10399,lights
10400,naked
10401,question
10402,vampire
10403,cansas
10404,dorothy
10405,stand-out
10406,too late
10407,purple haze
10408,eternal love
10409,video games music
10410,poota
10411,cabelo ruim
10412,rampeira
10413,ridicula
10414,viadinha
10415,demonia
10416,sandy
10417,ex-sandy
10418,gostosa
10419,ahazante
10420,amo demaix
10421,gozada
10422,vadia que faz musica boa
10423,lenda do folclore brasileiro
10424,curupira
10425,testa
10426,voz da decada
10427,gorda e gostosa
10428,golfinho
10429,obesa
10430,baleia
10431,chubby
10432,moving my hips like yeah
10433,jeff buckley
10434,historic
10435,cossack
10436,vaticanian
10437,videogame
10438,the sims 3
10439,children's
10440,duda kesnay
10441,auto didata
10442,autodidata
10443,thrash/death metal
10444,satanic black metal from hell
10445,a god on the earth
10446,a floyd
10447,death brutal pagode
10448,psychodelic internet
10449,feijoada bulgara
10450,troll
10451,stone rock
10452,brit-rock
10453,heavy blues rock
10454,the rocket summer
10455,chick vocal
10456,dream pop  electropop
10457,the chocolate
10458,outcesticide viii
10459,the pixies
10460,california gurls
10461,high school musical 3
10462,all artists
10463,beardy
10464,rock   seen live
10465,indie indie pop acoustic mellow norwegian alternative indie rock folk scandinavian
10466,manchester sound
10467,sad and beautifull
10468,sheffiel bands
10469,indie indi
10470,super fun
10471,coyote ugly
10472,finest tracks
10473,greatest sad songs
10474,amazing songwriters
10475,proto metal
10476,traditional heavy metal
10477,heavy blues
10478,old school heavy metal
10479,horrorcore rap
10480,bone thugs
10481,awesomeness
10482,mona lisa
10483,emo alternativo hardcore pop rock
10484,thai-pop
10485,loveis
10486,joey boy
10487,luktung
10488,hardcore metal
10489,thai rock
10490,yearns to be covered
10491,sex music
10492,nighttime
10493,stuff that gets me moving
10494,holy fucking shit this shit is fucking awesome
10495,bloody great
10496,build up
10497,fav
10498,distorted
10499,disconnection from reality
10500,space tech
10501,i would totally love this a million times
10502,essential instrumental versions
10503,the end
10504,exclusive
10505,sleeptronica
10506,deep sea
10507,outro
10508,intergalactic hip-hop
10509,interesting and will do more research on this artist soon
10510,get on this
10511,ender thomas
10512,bratz
10513,five
10514,venezuelan
10515,yanni
10516,leslie mills
10517,yanni voices
10518,chloe lowery
10519,nathan pacheco
10520,mia sara
10521,nx zero
10522,good old fashioned life afterbirth
10523,good old fashioned death
10524,good old fashioned life
10525,good old fashioned birth
10526,johnny atterbury
10527,wesley jay
10528,kent dylan
10529,reigndear
10530,wee embers
10531,fine champagne cognac
10532,sleighbells
10533,taiwan
10534,east london
10535,recomended
10536,the second of the fourteenth
10537,royalties
10538,blackeyes
10539,luap nhoj
10540,oh cigarette
10541,your imagination goes here
10542,for memory
10543,hurse
10544,fourteenth
10545,official album
10546,snowowl records
10547,beacon bay
10548,the london school of music
10549,limited edition
10550,rip out my fucking heart why dont you
10551,fucking mental
10552,fucking annoying background tone
10553,riceboy sleeps
10554,a crock of crap
10555,their lyrics seem to describe how i feel
10556,post acid
10557,nome escroto
10558,numeros
10559,tosqueira
10560,the best metal band
10561,gloria
10562,satanic metal
10563,the best of bad religion
10564,the best of green day
10565,rehab
10566,girl-band
10567,latavia
10568,destiny's child
10569,girlbands
10570,br
10571,quissu munique
10572,qqqqqqqqqqq
10573,talento
10574,perfect ballad
10575,podre
10576,rotten
10577,stuck on repeat
10578,cant stop listening
10579,jornalismo
10580,hard grunge
10581,samba-rock
10582,beautiful voice and guitar
10583,new mpb
10584,american jazz
10585,brazilian jazz
10586,modern ska
10587,mpb christian
10588,acoustic christian
10589,brazilian ska
10590,pre-grunge alternative rock
10591,relax music
10592,cavalera
10593,alternative & punk
10594,akiko shikata
10595,aoyama thelma
10596,thelma aoyama
10597,myth
10598,unforgattable
10599,brit style
10600,best dance track 2009
10601,exposure music awards
10602,melody pop
10603,local bands
10604,workout songs
10605,peter paul and mary
10606,we gotta fight fight fight fight fight for this love
10607,come here rude boy-boy
10608,revoltads
10609,passiva
10610,poppunk
10611,oldschool punkrock
10612,77 style punk
10613,awesome punk
10614,old-school punk
10615,magyar
10616,us punk
10617,melodic punk-rock
10618,lovable foreigners
10619,old skool punk
10620,lookout records
10621,pop-punk fury
10622,punk rock show
10623,punk-pop
10624,magyar punk
10625,hungarian punk-rock
10626,punk revival
10627,good punk
10628,true punk
10629,hungarian punk
10630,buzzpop
10631,punk rock-n-roll
10632,lookout
10633,die Ärzte
10634,clash
10635,singalong punk
10636,mississippi
10637,old blues
10638,the mars volta
10639,working class
10640,old but good
10641,super catchy
10642,me likey
10643,so sweet
10644,jackass number 2
10645,fucking beast
10646,kinda emoish
10647,future wifey
10648,hate her but like her music
10649,hated him loved his music
10650,sounds better live
10651,people are crazy
10652,reminds me of my besties
10653,rip
10654,sexi
10655,sexy video
10656,cute song
10657,i cry when angels deserve to die
10658,lovemetal
10659,gulity pleasure
10660,jared leto
10661,sexy lead singer
10662,love her voice
10663,eazy-e
10664,ice cube
10665,dr dre
10666,temporal
10667,techno-industrial
10668,dark industrial
10669,industrial noise
10670,hard dance
10671,hip-hop industrial
10672,electro - industrial
10673,ambient-industrial
10674,industrial world
10675,el nin yo
10676,agrestina
10677,paranaense
10678,music for your ears
10679,melodramatic popular song
10680,roquenrou
10681,parana
10682,pr
10683,makes me want to shout it from a rooftop
10684,me faz querer subir no telhado e gritar pra todo mundo ouvir
10685,one of the best tracks ever
10686,isolation
10687,ian curtis
10688,she wolf
10689,man vocalist
10690,good rnb
10691,relationships
10692,rock out
10693,angry
10694,mystical
10695,innocent
10696,philosophical
10697,so cheesy
10698,ooh girl
10699,blunt
10700,wise
10701,reflective
10702,release
10703,confessional
10704,little mermaid
10705,british television
10706,harsh
10707,electrodark
10708,electronic house
10709,white rap
10710,trashbag filled with vomit
10711,sondtrack
10712,tocante
10713,kid abelha
10714,patti smith
10715,perfeita
10716,chav
10717,melodic thrash metal
10718,brian hands
10719,chamone
10720,godlike people of awesomeness
10721,1800s
10722,global
10723,dig it
10724,well cool
10725,farout
10726,lms artist
10727,west yorkshire
10728,bradford
10729,elegiac
10730,alternative soul
10731,guitarishness
10732,party punk
10733,twin guitar
10734,mixed vocals
10735,girls aloud
10736,coo
10737,european song
10738,speak now
10739,fearless
10740,kiss and tell
10741,dignity
10742,meet miley cyrus
10743,all i ever wanted
10744,extranjera
10745,a year without a rain
10746,breakout
10747,depre
10748,corta venas
10749,dedicadas
10750,myfavorite
10751,sad nights
10752,para llorar
10753,para bailar
10754,ghost rave
10755,grave wave
10756,dark shoegaze
10757,dubtech
10758,dub tech
10759,uk funky
10760,balearic pop
10761,psych-pop
10762,belgian screamo
10763,malaysia idol
10764,jihad
10765,electroturca
10766,naat
10767,military march
10768,jihad song
